gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.0,"0.2466643899679184,0.4791434109210968,-9.55555918835671e-08","0.27138835191726685,0.4207252264022827,-0.001765547669492662","0.28000184893608093,0.3685539960861206,-0.007064354605972767","0.28848251700401306,0.32972633838653564,-0.013087892904877663","0.28736427426338196,0.32019490003585815,-0.016755739226937294","0.21263237297534943,0.3301612436771393,-0.005852542817592621","0.2546008825302124,0.2850657105445862,-0.015620704740285873","0.26301097869873047,0.3180328607559204,-0.02117263711988926","0.25532886385917664,0.3398146629333496,-0.025546321645379066","0.21274277567863464,0.33710208535194397,-0.011399548500776291","0.2642883062362671,0.29402846097946167,-0.019886178895831108","0.27021029591560364,0.32994407415390015,-0.021100176498293877","0.26024022698402405,0.3460708558559418,-0.02259795367717743","0.22214077413082123,0.34936439990997314,-0.017513057217001915","0.2744525074958801,0.3178855776786804,-0.023756688460707664","0.27762094140052795,0.353781133890152,-0.02051127515733242","0.2657378017902374,0.36984139680862427,-0.01946750096976757","0.2372368574142456,0.3637261390686035,-0.024379154667258263","0.2788517475128174,0.347582072019577,-0.027018604800105095","0.2801625728607178,0.37800419330596924,-0.025037381798028946","0.2690335512161255,0.3918311893939972,-0.024674586951732635"
0.0,"0.24479462206363678,0.48157259821891785,-9.253319888102851e-08","0.2591055929660797,0.4223441183567047,-0.001277685514651239","0.2654772698879242,0.3661525249481201,-0.006695234216749668","0.2772279381752014,0.3292537033557892,-0.013081247918307781","0.2841714918613434,0.3206246495246887,-0.017407085746526718","0.21101197600364685,0.3269748389720917,-0.005954177118837833","0.25573697686195374,0.2833672761917114,-0.01567702926695347","0.2620553970336914,0.3145156800746918,-0.021121453493833542","0.25232958793640137,0.33390161395072937,-0.025498416274785995","0.21383658051490784,0.3352753221988678,-0.011582869105041027","0.2669941484928131,0.295383095741272,-0.019554378464818","0.2705179452896118,0.3301942050457001,-0.020164724439382553","0.25957179069519043,0.346405029296875,-0.021591268479824066","0.22515374422073364,0.34956398606300354,-0.017779124900698662","0.27655676007270813,0.3172321319580078,-0.023292332887649536","0.27716872096061707,0.35260459780693054,-0.01971602812409401","0.26476559042930603,0.3684966564178467,-0.018599245697259903","0.24193629622459412,0.3658551871776581,-0.024674642831087112","0.28179219365119934,0.34604379534721375,-0.02605738677084446","0.2812706232070923,0.3763914108276367,-0.023222455754876137","0.26971590518951416,0.39092183113098145,-0.02240603417158127"
0.0,"0.2426300346851349,0.48123791813850403,-8.289061526056685e-08","0.22731538116931915,0.4264504909515381,0.0027859010733664036","0.22561876475811005,0.36377719044685364,-0.0018895933171734214","0.24076908826828003,0.32349473237991333,-0.008105304092168808","0.2576294541358948,0.3096778392791748,-0.012942973524332047","0.2082594335079193,0.32701045274734497,-0.00867465976625681","0.252560555934906,0.277987539768219,-0.01841067150235176","0.25956258177757263,0.3087933361530304,-0.02216385118663311","0.2508809566497803,0.3299623429775238,-0.024733761325478554","0.21612007915973663,0.33468151092529297,-0.015984006226062775","0.2666926085948944,0.2923676371574402,-0.0223547350615263","0.27010485529899597,0.3258032202720642,-0.020628057420253754","0.25951647758483887,0.3425951898097992,-0.020361145958304405","0.23006856441497803,0.3488483130931854,-0.023209908977150917","0.2786414623260498,0.3146674931049347,-0.026829201728105545","0.2793339788913727,0.3490109443664551,-0.021318599581718445","0.26732099056243896,0.3650031089782715,-0.018801862373948097","0.24777871370315552,0.3669877052307129,-0.030734077095985413","0.28519314527511597,0.34445294737815857,-0.03014625422656536","0.28460389375686646,0.37429332733154297,-0.02519001066684723","0.27337872982025146,0.38911569118499756,-0.02256947010755539"
0.0,"0.24193698167800903,0.4834206700325012,-9.424977065464191e-08","0.22361785173416138,0.42679309844970703,0.006285428069531918","0.22168822586536407,0.3647981584072113,0.002546499250456691","0.23707184195518494,0.32525110244750977,-0.003612254047766328","0.25460219383239746,0.3135218918323517,-0.008574072271585464","0.20642361044883728,0.32814234495162964,-0.005110201891511679","0.24943403899669647,0.2775766849517822,-0.013551097363233566","0.25704333186149597,0.3074667751789093,-0.016282549127936363","0.24901363253593445,0.3274839222431183,-0.01827373169362545","0.21538496017456055,0.3341309428215027,-0.014191660098731518","0.26392701268196106,0.2885952293872833,-0.019559649750590324","0.2675609290599823,0.3212886452674866,-0.017505889758467674","0.2570606470108032,0.33854883909225464,-0.016931235790252686","0.23029294610023499,0.34668976068496704,-0.022941013798117638","0.27708953619003296,0.31140607595443726,-0.025286341086030006","0.2777993381023407,0.34538763761520386,-0.01980830729007721","0.2653287351131439,0.3612866997718811,-0.017520975321531296","0.2491249442100525,0.3638309836387634,-0.03173103183507919","0.28610411286354065,0.34308481216430664,-0.029616467654705048","0.2853443920612335,0.37322622537612915,-0.02439364232122898","0.2735239267349243,0.3874892294406891,-0.02186049520969391"
0.0,"0.2426830232143402,0.4839918613433838,-1.0586492038555662e-07","0.2247062623500824,0.4262735843658447,0.006798789836466312","0.22280758619308472,0.3639998733997345,0.0028633493930101395","0.23848062753677368,0.3228180408477783,-0.0036650896072387695","0.25704318284988403,0.3093276023864746,-0.008959789760410786","0.20570868253707886,0.3285355269908905,-0.0053438362665474415","0.24841606616973877,0.2762962877750397,-0.013355817645788193","0.25688472390174866,0.30624526739120483,-0.015611200593411922","0.2499220371246338,0.3270077109336853,-0.01715773157775402","0.21557246148586273,0.33439114689826965,-0.014709440991282463","0.2638827860355377,0.290768027305603,-0.019125647842884064","0.26763492822647095,0.3229367733001709,-0.016692470759153366","0.25662487745285034,0.34062519669532776,-0.016090063378214836","0.23136259615421295,0.34651246666908264,-0.023597577586770058","0.27685195207595825,0.31264108419418335,-0.02489648200571537","0.2778705060482025,0.3464025557041168,-0.018801603466272354","0.26555126905441284,0.36304977536201477,-0.01639135368168354","0.2506803274154663,0.3629070818424225,-0.032502785325050354","0.28632208704948425,0.34132927656173706,-0.029563166201114655","0.28640180826187134,0.37219053506851196,-0.023392848670482635","0.2756890058517456,0.3882591128349304,-0.02021210268139839"
0.0,"0.24324427545070648,0.4843250811100006,-9.86956294468655e-08","0.2245732992887497,0.42694181203842163,0.0066282558254897594","0.22203317284584045,0.3642687499523163,0.002831080462783575","0.23723556101322174,0.32331839203834534,-0.0034860586747527122","0.25498977303504944,0.30950477719306946,-0.008573313243687153","0.20557604730129242,0.32682889699935913,-0.005062622483819723","0.24835264682769775,0.2739853858947754,-0.013484158553183079","0.2559956908226013,0.30366408824920654,-0.01601727120578289","0.24869097769260406,0.3245052993297577,-0.017689339816570282","0.2149210125207901,0.33336588740348816,-0.014242198318243027","0.2634645998477936,0.2870469093322754,-0.01960327848792076","0.2670941650867462,0.3194061517715454,-0.017450179904699326","0.2570536434650421,0.3373354971408844,-0.016799302771687508","0.23027384281158447,0.3457927107810974,-0.023019446060061455","0.2763020098209381,0.3095833361148834,-0.02503376267850399","0.27703410387039185,0.3435056507587433,-0.0190684013068676","0.26532959938049316,0.36019226908683777,-0.016525253653526306","0.24930301308631897,0.36223170161247253,-0.03181470185518265","0.2849419414997101,0.3393649756908417,-0.029199428856372833","0.28431886434555054,0.3702261745929718,-0.023265713825821877","0.2734335660934448,0.38541483879089355,-0.020236296579241753"
0.0,"0.24013932049274445,0.48538780212402344,-8.74927366112388e-08","0.23454590141773224,0.4252272844314575,0.002691771602258086","0.2392018437385559,0.36284705996513367,-0.0032543912529945374","0.25909581780433655,0.3214186131954193,-0.01121743768453598","0.27690625190734863,0.31005728244781494,-0.017613617703318596","0.20639488101005554,0.32244178652763367,-0.006987602915614843","0.2511454224586487,0.2733670473098755,-0.017294414341449738","0.2591087818145752,0.3037641644477844,-0.021930845454335213","0.2511129677295685,0.3251756429672241,-0.025059057399630547","0.21287795901298523,0.33161017298698425,-0.01509104948490858","0.2644694745540619,0.28675058484077454,-0.022179851308465004","0.2686590850353241,0.3197413682937622,-0.021184910088777542","0.258073627948761,0.3379388451576233,-0.021368728950619698","0.22644789516925812,0.3464466631412506,-0.023367783054709435","0.2756962478160858,0.310982346534729,-0.027237221598625183","0.27598094940185547,0.3453211784362793,-0.022117681801319122","0.2634579539299011,0.3625221848487854,-0.019986946135759354","0.24435900151729584,0.3644033670425415,-0.03205294534564018","0.2827877700328827,0.3424944579601288,-0.030723929405212402","0.28200188279151917,0.37275680899620056,-0.02545894682407379","0.27087682485580444,0.3879612982273102,-0.022970089688897133"
0.0,"0.2398645132780075,0.48661932349205017,-9.108278931080349e-08","0.25665679574012756,0.42328760027885437,-0.0016362948808819056","0.2665750980377197,0.36065322160720825,-0.00791089329868555","0.27991926670074463,0.3173273205757141,-0.01527408417314291","0.283932089805603,0.3128489851951599,-0.020314227789640427","0.20728251338005066,0.3215474486351013,-0.007365602999925613","0.250080943107605,0.27375882863998413,-0.017526710405945778","0.25834083557128906,0.3058199882507324,-0.023283449932932854","0.2500911355018616,0.32760393619537354,-0.027659861370921135","0.20974072813987732,0.3314606845378876,-0.0133987320587039","0.2608928680419922,0.2854270339012146,-0.021983731538057327","0.2662685215473175,0.31941190361976624,-0.023002175614237785","0.2554126977920532,0.33784547448158264,-0.024461688473820686","0.22124886512756348,0.34634146094322205,-0.019945934414863586","0.27136820554733276,0.30834051966667175,-0.02551163360476494","0.2727879583835602,0.3419906198978424,-0.022065039724111557","0.25998854637145996,0.35946497321128845,-0.02103831060230732","0.2386208325624466,0.36284908652305603,-0.02723340131342411","0.2789344787597656,0.33968570828437805,-0.02781113237142563","0.2787286937236786,0.37011364102363586,-0.024317298084497452","0.26741838455200195,0.38622650504112244,-0.02321420982480049"
0.0,"0.23873388767242432,0.48522716760635376,-9.257003341645031e-08","0.2668159604072571,0.41727644205093384,-0.004210041835904121","0.2777796685695648,0.36080384254455566,-0.010779782198369503","0.28598955273628235,0.3157745897769928,-0.018095701932907104","0.27718386054039,0.31577762961387634,-0.02260567992925644","0.2054610252380371,0.31908535957336426,-0.005195925943553448","0.2489182949066162,0.2763417363166809,-0.017653509974479675","0.25906866788864136,0.3107319176197052,-0.02547059766948223","0.25156170129776,0.3313235342502594,-0.030922144651412964","0.2030649483203888,0.32980525493621826,-0.01045262347906828","0.25626495480537415,0.2870316505432129,-0.02309107780456543","0.26417580246925354,0.3235696852207184,-0.026642775163054466","0.2548118829727173,0.3408242166042328,-0.028233837336301804","0.2106492817401886,0.34556323289871216,-0.016817819327116013","0.26536309719085693,0.3191682696342468,-0.027161316946148872","0.26921653747558594,0.3535436689853668,-0.026031669229269028","0.257539838552475,0.3681982457637787,-0.024643078446388245","0.22529414296150208,0.3633771538734436,-0.02403789758682251","0.2708407938480377,0.34850385785102844,-0.02854771912097931","0.27205654978752136,0.3794485926628113,-0.02724066935479641","0.26133570075035095,0.39423269033432007,-0.02648734860122204"
0.0,"0.23570731282234192,0.47847843170166016,-9.22875713627036e-08","0.2645372152328491,0.4171305000782013,-0.00472389068454504","0.2751741111278534,0.3641025125980377,-0.012023094110190868","0.28292685747146606,0.32227468490600586,-0.020301759243011475","0.2793702483177185,0.3110412359237671,-0.026174558326601982","0.20593033730983734,0.31794148683547974,-0.006790183950215578","0.24716393649578094,0.27590203285217285,-0.019841268658638","0.2571771442890167,0.3076581358909607,-0.028239430859684944","0.2509351074695587,0.3279555141925812,-0.03415863215923309","0.202676922082901,0.33068230748176575,-0.012099111452698708","0.2528076469898224,0.2898879945278168,-0.02386443503201008","0.2612559497356415,0.32559871673583984,-0.026799986138939857","0.2526130974292755,0.34172818064689636,-0.02864105999469757","0.20929734408855438,0.348319947719574,-0.018644267693161964","0.2607820928096771,0.3204697072505951,-0.028581878170371056","0.26618361473083496,0.35495656728744507,-0.026208361610770226","0.2559652030467987,0.3700217306613922,-0.024528363719582558","0.2225826382637024,0.3678847551345825,-0.026192693039774895","0.26452764868736267,0.351154625415802,-0.030984269455075264","0.2677589952945709,0.37984931468963623,-0.02923003025352955","0.25914064049720764,0.39368873834609985,-0.028335435315966606"
0.0,"0.23431770503520966,0.476509690284729,-1.3399647968981299e-07","0.26634326577186584,0.4152134358882904,-0.005705488845705986","0.27824875712394714,0.3622659742832184,-0.012769510969519615","0.28497812151908875,0.3204633295536041,-0.020950691774487495","0.27656447887420654,0.3151085078716278,-0.0264572910964489","0.2079877257347107,0.3128654658794403,-0.003293383866548538","0.2493491917848587,0.2786846160888672,-0.01833265647292137","0.2583365738391876,0.31656020879745483,-0.028470298275351524","0.2499699741601944,0.3355071544647217,-0.035330064594745636","0.20172235369682312,0.32337138056755066,-0.008570339530706406","0.2522599995136261,0.2914400100708008,-0.02293332666158676","0.2587862014770508,0.3325517177581787,-0.026914890855550766","0.24894829094409943,0.34731408953666687,-0.028606122359633446","0.20447294414043427,0.3404504358768463,-0.01572970673441887","0.25502800941467285,0.3192141354084015,-0.027889352291822433","0.25880852341651917,0.3563656508922577,-0.025695381686091423","0.24852265417575836,0.37036365270614624,-0.023166606202721596","0.21390071511268616,0.3610610365867615,-0.024098962545394897","0.25480547547340393,0.34862038493156433,-0.030486028641462326","0.2558026909828186,0.37618356943130493,-0.029189109802246094","0.24582378566265106,0.3882783353328705,-0.027909008786082268"
0.0,"0.22627975046634674,0.48028022050857544,-1.7205115909746382e-07","0.25486817955970764,0.4322534203529358,-0.009957822039723396","0.27347347140312195,0.3777935206890106,-0.017974747344851494","0.28113216161727905,0.3313075006008148,-0.025952432304620743","0.26614731550216675,0.32629722356796265,-0.03108934499323368","0.2127099335193634,0.3158777952194214,-0.006011750549077988","0.2505444884300232,0.28721338510513306,-0.02304900996387005","0.2585051953792572,0.3337269425392151,-0.033187881112098694","0.2503417134284973,0.3509179353713989,-0.038984764367341995","0.20084726810455322,0.32319045066833496,-0.00863642431795597","0.2465817779302597,0.30056148767471313,-0.025106582790613174","0.25268664956092834,0.3524768650531769,-0.029041863977909088","0.2440166473388672,0.36498838663101196,-0.02919725701212883","0.1961631178855896,0.338088721036911,-0.013496417552232742","0.24197684228420258,0.3262979984283447,-0.028643935918807983","0.2450391799211502,0.3717283308506012,-0.026087572798132896","0.23538346588611603,0.3828445076942444,-0.021445373073220253","0.19685214757919312,0.3571879267692566,-0.019552890211343765","0.2346952110528946,0.34861454367637634,-0.02665814757347107","0.23628470301628113,0.37986311316490173,-0.02382316067814827","0.2269081175327301,0.39203324913978577,-0.020100586116313934"
